,0,1,2,3,4
694,2021-03-07 11:44:50,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",SharmaAshwani15,,en
695,2021-03-07 11:44:49,Just posted a photo @ Bengaluru https://t.co/KQvX7MwV9I,DipikaA_Khaitan,bangalore,en
696,2021-03-07 11:44:47,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",prvdwivedi,Lucknow (Uttar Pradesh),en
697,2021-03-07 11:44:31,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Mohan56683753,,en
698,2021-03-07 11:44:27,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",mkumar7051,,en
699,2021-03-07 11:44:19,"RT @KPITSparkle: Congratulations TEAM NANO-FLUID from ICAR-National Dairy Research Institute, Bengaluru for winning #PlatinumAward at #KPIT…",KPITShodhAwards,"Pune, India",en
700,2021-03-07 11:44:09,"RT @htcity: .@PriyaAnand: I have been spoilt in the Kannada film industry
The actor, who is shooting for #James co-starring #PuneethRajkuma…",wavehit,Camel's Back,en
701,2021-03-07 11:44:08,"RT @cricbuzz: The 56 league stage matches have been split in 10 games each in Chennai, Mumbai, Kolkata and Bengaluru, while Delhi and Ahmed…",shubhsc11,"Indore, India",en
702,2021-03-07 11:43:46,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",DEEPAKK49994193,,en
703,2021-03-07 11:43:45,"RT @Bloodpointorg: #Bengaluru  #SOS #COVID19India
Need A+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Apollo Hospital,…",srisaiganeshb,"Bhimavaram, India",en
704,2021-03-07 11:43:29,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02873, Ex.Howrah - Yeshwantpur Express &amp; conducted awareness regarding w…",PC_HUP_RPF,,en
705,2021-03-07 11:43:25,RT @LiveLawIndia: Breaking- Ramesh Jarkiholi Scandal: Bengaluru Court Restrains 68 Media Houses From Publishing Defamatory Content/CDs Agai…,shahnveer,,en
706,2021-03-07 11:43:08,"Congratulations TEAM NANO-FLUID from ICAR-National Dairy Research Institute, Bengaluru for winning #PlatinumAward a… https://t.co/5NW29nYQLq",KPITSparkle,"Pune, India",en
707,2021-03-07 11:43:03,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamAbbakka
attended T.N0.02295, Ex.Bengaluru- Danapur Sanghamitra Exp &amp; conducted awareness regardi…",PC_HUP_RPF,,en
708,2021-03-07 11:42:59,"RT @cricbuzz: The 56 league stage matches have been split in 10 games each in Chennai, Mumbai, Kolkata and Bengaluru, while Delhi and Ahmed…",Visvesvaran1891,Coimbatore,en
709,2021-03-07 11:42:54,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02874, Ex.Yeshwantpur - Howrah  Express &amp; conducted awareness regarding…",PC_HUP_RPF,,en
710,2021-03-07 11:42:43,"""The revised policy will create an ecosystem for #aerospace manufacturing, #research and #space sectors to work tog… https://t.co/BFNQtiMFU1",investkarnataka,Bangalore,en
711,2021-03-07 11:42:34,"RT @RK_sports: #IPL - April 9th to May 30th. Venues - Chennai, Bengaluru, Mumbai, Kolkata, Delhi, Ahmedabad. All games neutral at venues. B…",Ahsanraza8757,,en
712,2021-03-07 11:42:21,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamAbbakka
attended T.N0.06076, Ex.Benagaluru- Chennai Double Decker Exp &amp; conducted awareness rega…",PC_HUP_RPF,,en
713,2021-03-07 11:42:12,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",ChandeDharmesh2,,en
714,2021-03-07 11:41:58,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02245, Ex. Howrah - Yeshwantpur Duronto Exp &amp; conducted awareness regard…",PC_HUP_RPF,,en
715,2021-03-07 11:41:52,"RT @thebetterindia: Moreover, through his venture, he provides gardening inputs to a regular customer base of 10,000 people.

#hydroponics…",HydWatch,"Hitech City, Rajendra Nagar",en
716,2021-03-07 11:41:52,"RT @ComeOnCricket: Punjab Kings will be playing their most games(5) at Bengaluru.

Gayle at Chinnaswamy:-

Inns: 44
Runs: 1561
Avg: 41
SR:…",RohanSatpati,"Kolkata West Bengal , India",en
717,2021-03-07 11:41:52,"RT @Srk_bangalore: Wow its here....! Save the dates. Finally @IPL #IPL2021 schedule is out now.
This time We @iamsrk Fans Association Banga…",IshtiaqueSrkian,"Kakatpur, India",en
718,2021-03-07 11:41:48,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02873, Ex.Howrah - Yeshwantpur Express &amp; conducted awareness regarding w…",PC_HUP_RPF,,en
719,2021-03-07 11:41:34,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamAbbakka
attended T.N0.02295, Ex.Bengaluru- Danapur Sanghamitra Exp &amp; conducted awareness regardi…",PC_HUP_RPF,,en
720,2021-03-07 11:41:23,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02874, Ex.Yeshwantpur - Howrah  Express &amp; conducted awareness regarding…",PC_HUP_RPF,,en
721,2021-03-07 11:41:18,"RT @BloodAid: #Bengaluru Need A+ #Blood @ Covid Convalescent Plasma donor @ Apollo Hospital, Sheshadripuram. 
Call 9844320487, 9900157557
#…",Obu9999,"Andhra Pradesh, India",en
722,2021-03-07 11:41:01,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02246, Ex.Yeshwantpur - Howrah Duronto Exp &amp; conducted awareness regardi…",PC_HUP_RPF,,en
723,2021-03-07 11:41:00,RT @iam_chandhru: Each team will play in four of the six centres in the group stage. The 56 league stage matches have been split in 10 game…,iam_chandhru,India,en
724,2021-03-07 11:40:51,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",vaishali_rai011,"Pune, India",en
725,2021-03-07 11:40:27,"RT @SciGalleryBlr: #OPENCALL ALERT: Science Gallery Bengaluru is looking for interactive, participatory works for PSYCHE, an exhibition-sea…",Sci_Rio,"Bengaluru, India",en
726,2021-03-07 11:40:20,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Subhash13640666,,en
727,2021-03-07 11:40:08,Each team will play in four of the six centres in the group stage. The 56 league stage matches have been split in 1… https://t.co/wlW7ut3LqS,iam_chandhru,India,en
728,2021-03-07 11:40:02,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",Bharatp96168389,,en
729,2021-03-07 11:39:37,RT @LiveLawIndia: Breaking- Ramesh Jarkiholi Scandal: Bengaluru Court Restrains 68 Media Houses From Publishing Defamatory Content/CDs Agai…,sandeep8001,"Uttar Pradesh,India.",en
730,2021-03-07 11:39:32,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Vipin12731786,,en
731,2021-03-07 11:39:31,"RT @deeputalks: CSK to play five games in Mumbai, four in Delhi, three in Bengaluru and two in Kolkata - 10/14 games at Wankhede, MCS &amp; Ede…",b333vignesh,"Tamil Nadu, India ",en
732,2021-03-07 11:39:29,RT @CMofKarnataka: Bengaluru has emerged as the most livable city in India in the Ease of Living Survey conducted by @MoHUA_India. The Beng…,Sriniva41473307,Bangalore,en
733,2021-03-07 11:39:01,"RT @KrishnaKRM: At Chennai
SRH - Warner 391 runs @ 135
MI - Rohit 160 runs @ 119

At Mumbai
CSK - Raina 555 runs @ 150
RR - Buttler 454 run…",SivaSwarna3,"Andhra Pradesh, India",en
734,2021-03-07 11:38:48,"RT @ckchetanck: #BJPCDScandal 

Karnataka MLA weeps in assembly over ‘gay sex’ video | Bengaluru News -  of India https://t.co/MspeV5nveR",a_samnaveen,"Coimbatore, India",en
735,2021-03-07 11:38:39,"RT @RailMinIndia: Restoring the old glory:

The locomotive outside Bengaluru City Station in South Western Railway was recently beautified.…",hardiksaini649,,en
736,2021-03-07 11:38:14,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",NingombamBiken,,en
737,2021-03-07 11:37:49,"RT @SriSri: Inaugurated the new building of @ssrvm East School at Bengaluru along with Hon. Minister for Forest, Aravind Limbavali @ArvindL…",Ritu_Nanhorya,,en
738,2021-03-07 11:37:14,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",TamilAr40880401,,en
739,2021-03-07 11:37:14,RT @rpfner: @RPF_INDIA @arunkumar783 @gmner_gkp @nerailwaygkp  @RailMinIndia The untiring efforts of team NER/LJN Division lead to the arre…,rpfposthbj3,HBJ,en
740,2021-03-07 11:37:06,We're hiring! Read about our latest job opening here: Lead Solution Advisor/Senior Solution Advisor-DevSecOps-Hyder… https://t.co/wPhiJFk0zQ,tmj_ing_jobs,"Gurgaon, India",en
741,2021-03-07 11:37:03,"RT @PRK_Trends: #Yuvarathnaa standees at different malls in Bengaluru and Mysore👌🏻
(INOX, PVR, DRC &amp; VISION Cinemas)

In theatres from Apri…",PrkBoss11,,en
742,2021-03-07 11:36:57,"RT @BloodAid: #Bengaluru Need A+ #Blood @ Covid Convalescent Plasma donor @ Apollo Hospital, Sheshadripuram. 
Call 9844320487, 9900157557
#…",Shafeeq26699955,,en
743,2021-03-07 11:36:30,"RT @BrokenCricket: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will host IPL 2021 Interestingly

CSK won't play at Chennai
RCB w…",MdMuslimKhan2,"West Bengal, India",en
744,2021-03-07 11:36:30,Why bangalore? even after it is renamed.Why not Bengaluru?why Mumbai why not Bombay? why Chennai why not Madras? ca… https://t.co/lZB1ndqkUb,gopalaa1,None,en
745,2021-03-07 11:36:22,"03/07/2021 17:06

Air Temperature: 23.7°C
Real Feel Temperature: 24.3°C
Relative Humidity: 84.3%
Water Vapor in 1kg… https://t.co/UEpGDlpqyc",DasarahalliWS,,en
746,2021-03-07 11:36:19,What a great concept that this hospital will have NO counter for money from patient in whatsoever. Unblievable Conc… https://t.co/Lt1uUDuDno,KameshRastogi73,,en
747,2021-03-07 11:36:08,"RT @RK_sports: #IPL - April 9th to May 30th. Venues - Chennai, Bengaluru, Mumbai, Kolkata, Delhi, Ahmedabad. All games neutral at venues. B…",aravind29raj,"Tamil Nadu, India",en
748,2021-03-07 11:36:05,"RT @thusi_c: #IPL to kickstart on April 9th 2021 in Chennai

Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata to host the matches

Ah…",AnguMessi1,Pudukkottai,en
749,2021-03-07 11:35:54,"Mysore Palace, #karnataka
How far❓184km from #Bengaluru
Read More: https://t.co/yS1jcwbHOO",247Bangalore,Bengaluru,en
750,2021-03-07 11:35:48,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Bhagwan45916141,,en
751,2021-03-07 11:35:40,"RT @chai2kul: Ideally I support sports infrastructure but Horse Race Courses should be outside the city... ideally in Hill stations.

Be it…",avnnigm,India,en
752,2021-03-07 11:35:40,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",Deepshi92639946,"Jaipur, India",en
753,2021-03-07 11:35:37,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Vijaybh12175921,,en
754,2021-03-07 11:35:09,@TeAmoSANG Sir almost throughout Bengaluru it’s same rate bandi li maartidare,JawariPatil,ಕರ್ನಾಟಕ,en
755,2021-03-07 11:35:08,"RT @htTweets: Bengaluru’s BBMP said no potholes on 74 roads. Court ordered survey finds 437

https://t.co/eGt5YhFQwQ https://t.co/eRNyReEzUX",indian_line,"Nagpur, India",en
756,2021-03-07 11:34:11,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Ranjeet03112579,,en
757,2021-03-07 11:34:09,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",LNotani,Damoh m.p.,en
758,2021-03-07 11:33:43,"RT @Bloodpointorg: #Bengaluru  #SOS #COVID19India
Need A+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Apollo Hospital,…",BloodDonorWorld,India,en
759,2021-03-07 11:33:43,How many players you have born in Bengaluru hospital ?? 🤔 https://t.co/5wQmu9Xc9A,kyasekyahogaya_,King in the north,en
760,2021-03-07 11:33:30,"RT @BloodAid: #Bengaluru Need A+ #Blood @ Covid Convalescent Plasma donor @ Apollo Hospital, Sheshadripuram. 
Call 9844320487, 9900157557
#…",BloodDonorWorld,India,en
761,2021-03-07 11:33:26,"RCB Funny Memes Go Viral As BCCI Announces IPL 2021 Schedule, Fans Go Berserk on Social Media With No Matches in Be… https://t.co/SzNLjfyzou",JInfo4us,,en
762,2021-03-07 11:33:09,"RT @Sportskeeda: 🔹 The 56 league matches will be played across 6️⃣ centres - Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai and Kolkata

🔸 Th…",AzharMohd_13,"Hyderabad, India",en
763,2021-03-07 11:33:00,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",Dhananj14202113,Mumbai ,en
764,2021-03-07 11:32:54,"RT @PRK_Trends: #Yuvarathnaa standees at different malls in Bengaluru and Mysore👌🏻
(INOX, PVR, DRC &amp; VISION Cinemas)

In theatres from Apri…",James53691170,,en
765,2021-03-07 11:32:40,"RT @Ajith_tweets: Alright, the #IPL2021 Schedule is finally out. Starts April 9 and ends on 30th May. Chennai, Mumbai, Ahmedabad, Kolkata,…",GagandeepM5,"Karnataka, India",en
766,2021-03-07 11:32:24,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",MSaranr53071897,virddhachalam ,en
767,2021-03-07 11:32:11,"RT @Sanjjeev: The IPL will be played from April 9 to May 30, to be held in India. Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata wi…",tapanjoshi28,,en
768,2021-03-07 11:32:10,RT @thewire_in: A Bengaluru court on Saturday restrained 68 media houses from telecasting or publishing ‘defamatory’ news related to the al…,cybermeer,,en
769,2021-03-07 11:31:49,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",RanjayK39138981,,en
770,2021-03-07 11:31:47,RT @LiveLawIndia: Breaking- Ramesh Jarkiholi Scandal: Bengaluru Court Restrains 68 Media Houses From Publishing Defamatory Content/CDs Agai…,10mayBaba,,en
771,2021-03-07 11:31:31,RT @pavanaja: Bengaluru Techie Writes Open Letter To PM Modi To Stop Legal Extortion By Wives From Men &amp; Their Families via @MensDayOutIndi…,DefundFeminist,"No ""Man's"" Land",en
772,2021-03-07 11:31:26,RT @MusicThaman: Sure brother will ask my team to get u a best violin guru in Bengaluru ♥️,ThamanMania,India,en
773,2021-03-07 11:31:18,"RT @Ajith_tweets: Lovely people of Bengaluru, RCB will miss playing at the Chinnaswamy this year. ☹️😑
FYI: Punjab Kings and KKR to play 5 g…",thalari_nagesh,Tirupathi,en
774,2021-03-07 11:31:07,"RT @deeputalks: CSK to play five games in Mumbai, four in Delhi, three in Bengaluru and two in Kolkata - 10/14 games at Wankhede, MCS &amp; Ede…",Noobmaster69OZ,"Baja California, México",en
775,2021-03-07 11:31:01,"RT @sportsflashes: Finally, the #IPL2021 Schedule is finally out. Starts April 9 and ends on 30th May. Chennai, Mumbai, Ahmedabad, Kolkata,…",pareshkakadiya7,"Gujarat, India",en
776,2021-03-07 11:30:41,"RT @RK_sports: #IPL - April 9th to May 30th. Venues - Chennai, Bengaluru, Mumbai, Kolkata, Delhi, Ahmedabad. All games neutral at venues. B…",PKJillu,"Dharmapuri, India",en
777,2021-03-07 11:30:32,"RT @Ajith_tweets: Lovely people of Bengaluru, RCB will miss playing at the Chinnaswamy this year. ☹️😑
FYI: Punjab Kings and KKR to play 5 g…",Kilari1616,India,en
778,2021-03-07 11:30:23,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",SnehLat37332901,,en
779,2021-03-07 11:30:08,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Yuvrajs44825229,,en
780,2021-03-07 11:30:07,"RT @Bloodpointorg: #Bengaluru  #SOS #COVID19India
Need A+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Apollo Hospital,…",bloodreqbot,,en
781,2021-03-07 11:29:58,"RT @tota_rc: 'Stretch' your imagination...
In #Bengaluru❤️, a city that I'm deeply in love with https://t.co/Frer8fY6gQ",ManikSa39013688,Coochbehar,en
782,2021-03-07 11:29:38,"RT @Sportskeeda: 🔹 The 56 league matches will be played across 6️⃣ centres - Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai and Kolkata

🔸 Th…",PKJillu,"Dharmapuri, India",en
783,2021-03-07 11:29:33,"RT @BrokenCricket: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will host IPL 2021 Interestingly

CSK won't play at Chennai
RCB w…",simplboy8874,"Gorakhpur, India",en
784,2021-03-07 11:29:32,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",PawanKu92649281,,en
785,2021-03-07 11:29:21,"RT @PRK_Trends: #Yuvarathnaa standees at different malls in Bengaluru and Mysore👌🏻
(INOX, PVR, DRC &amp; VISION Cinemas)

In theatres from Apri…",PowerPlayFromA1,"Karnataka, India",en
